architecture,algorithm,compiler,optimization,filename,function_name,function_address,label,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexplexity,instruction_count,immediate_entropy,bitwise_op_density,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,has_aes_sbox,rsa_bigint_detected,has_aes_rcon,has_sha_constants,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexity_density,unique_ngram_count
riscv,Non-Crypto,clang,O0,rsa4096_riscv_clang_O0.elf,main,00100758,Non-Crypto,3,12,11,6,0,0.5,28.333333333333332,1,9,0,0,0,0,85,2.10487341805899,0.08158388803550094,94,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,RSA-4096,clang,O0,rsa4096_riscv_clang_O0.elf,rsa_generate,00100894,RSA-4096,9,22,15,9,0,0.4090909090909091,12.222222222222221,0,9,0,0,0,0,110,1.5690907854092566,0.05524807729108804,118,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,RSA-4096,clang,O0,rsa4096_riscv_clang_O0.elf,rsa_encrypt,00100a28,RSA-4096,1,1,2,0,0,0.0,16.0,0,2,0,0,0,0,16,2.0158340601052007,0.044444444444444446,10,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,RSA-4096,clang,O0,rsa4096_riscv_clang_O0.elf,rsa_decrypt,00100a58,RSA-4096,1,1,2,0,0,0.0,16.0,0,2,0,0,0,0,16,2.0158340601052007,0.044444444444444446,10,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,RSA-4096,clang,O0,rsa4096_riscv_clang_O0.elf,gen_prime,00100a88,RSA-4096,10,13,5,1,0,0.07692307692307693,4.4,1,8,0,0,0,0,44,1.2369473055858689,0.03392857142857143,34,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,RSA-4096,clang,O0,rsa4096_riscv_clang_O0.elf,egcd,00100b1e,RSA-4096,5,6,3,1,0,0.16666666666666666,9.8,1,4,0,0,0,0,49,1.4471668153995407,0.006779661016949152,22,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,RSA-4096,clang,O0,rsa4096_riscv_clang_O0.elf,inv_mod,00100bc2,RSA-4096,8,10,4,1,0,0.1,5.125,1,9,0,0,0,0,41,1.350479863647005,0.005681818181818182,14,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,RSA-4096,clang,O0,rsa4096_riscv_clang_O0.elf,rand_in_range,00100c4e,RSA-4096,5,7,4,2,0,0.2857142857142857,7.8,1,6,0,0,0,0,39,1.5170613443560814,0.025925925925925925,16,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,RSA-4096,clang,O0,rsa4096_riscv_clang_O0.elf,is_prime_mr,00100cd0,RSA-4096,44,57,15,4,0,0.07017543859649122,3.7954545454545454,1,19,0,0,0,0,167,1.0568416304875106,0.012751877751877751,106,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,RSA-4096,clang,O0,rsa4096_riscv_clang_O0.elf,pow_mod,00100f0a,RSA-4096,8,11,5,1,0,0.09090909090909091,5.625,1,4,0,0,0,0,45,1.3256089686098205,0.038293650793650796,32,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,RSA-4096,clang,O0,rsa4096_riscv_clang_O0.elf,mul_mod,00100fa2,RSA-4096,1,1,2,0,0,0.0,19.0,0,2,0,0,0,0,19,1.93960810923028,0.038461538461538464,12,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,RSA-4096,clang,O0,rsa4096_riscv_clang_O0.elf,__umodti3,00100fdc,RSA-4096,69,106,39,11,0,0.10377358490566038,3.782608695652174,4,66,0,0,0,0,261,0.36265008378758284,0.10587881547146699,146,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,Non-Crypto,clang,O1,rsa4096_riscv_clang_O1.elf,FUN_00100680,00100680,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,1.8874004757140457,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,Non-Crypto,clang,O1,rsa4096_riscv_clang_O1.elf,FUN_00100690,00100690,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,1.8540671423807122,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,Non-Crypto,clang,O1,rsa4096_riscv_clang_O1.elf,FUN_001006a0,001006a0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,1.8874004757140457,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,Non-Crypto,clang,O1,rsa4096_riscv_clang_O1.elf,FUN_001006b0,001006b0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,1.8874004757140457,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,Non-Crypto,clang,O1,rsa4096_riscv_clang_O1.elf,FUN_001006c0,001006c0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,1.8874004757140457,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,Non-Crypto,clang,O1,rsa4096_riscv_clang_O1.elf,FUN_001006d0,001006d0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,1.8874004757140455,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,Non-Crypto,clang,O1,rsa4096_riscv_clang_O1.elf,_start,001006e0,Non-Crypto,1,3,4,1,0,0.3333333333333333,12.0,0,3,0,0,0,0,12,1.8629858340848982,0.08695652173913043,6,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,Non-Crypto,clang,O1,rsa4096_riscv_clang_O1.elf,_PREINIT_0,00100702,Non-Crypto,1,0,1,0,0,0.0,3.0,1,1,0,0,0,0,3,1.303515793128299,0.2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,Non-Crypto,clang,O1,rsa4096_riscv_clang_O1.elf,deregister_tm_clones,0010070e,Non-Crypto,4,5,3,0,0,0.0,2.5,1,5,0,0,0,0,10,1.0342428686443523,0.08571428571428572,2,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,Non-Crypto,clang,O1,rsa4096_riscv_clang_O1.elf,register_tm_clones,00100730,Non-Crypto,4,5,3,0,0,0.0,3.75,1,5,0,0,0,0,15,0.9466680105992764,0.10515873015873016,8,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,Non-Crypto,clang,O1,rsa4096_riscv_clang_O1.elf,__do_global_dtors_aux,0010075c,Non-Crypto,5,8,5,1,0,0.125,4.0,2,7,0,0,0,0,20,1.5674994275204086,0.06825396825396826,16,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,Non-Crypto,clang,O1,rsa4096_riscv_clang_O1.elf,main,00100798,Non-Crypto,4,13,11,6,0,0.46153846153846156,15.5,1,10,0,0,0,0,62,2.0653340323792193,0.1868006993006993,94,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,RSA-4096,clang,O1,rsa4096_riscv_clang_O1.elf,rsa_generate,0010085c,RSA-4096,6,20,16,7,0,0.35,16.666666666666668,0,11,0,0,0,0,100,1.297577491082431,0.12506257822277847,112,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,RSA-4096,clang,O1,rsa4096_riscv_clang_O1.elf,rsa_encrypt,00100994,RSA-4096,1,1,2,0,0,0.0,10.0,0,2,0,0,0,0,10,1.9754891162627817,0.11538461538461539,8,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,RSA-4096,clang,O1,rsa4096_riscv_clang_O1.elf,rsa_decrypt,001009b0,RSA-4096,1,1,2,0,0,0.0,10.0,0,2,0,0,0,0,10,1.7236789645417854,0.09090909090909091,6,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,RSA-4096,clang,O1,rsa4096_riscv_clang_O1.elf,gen_prime,001009c8,RSA-4096,7,11,6,1,0,0.09090909090909091,5.428571428571429,1,6,0,0,0,0,38,0.6789886642394961,0.042006802721088435,38,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,RSA-4096,clang,O1,rsa4096_riscv_clang_O1.elf,egcd,00100a24,RSA-4096,4,5,3,1,0,0.2,8.75,1,3,0,0,0,0,35,1.1468858375526763,0.015625,26,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,RSA-4096,clang,O1,rsa4096_riscv_clang_O1.elf,inv_mod,00100a7e,RSA-4096,5,7,4,1,0,0.14285714285714285,4.0,1,6,0,0,0,0,20,0.7211581191642348,0.016666666666666666,14,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,RSA-4096,clang,O1,rsa4096_riscv_clang_O1.elf,rand_in_range,00100ab0,RSA-4096,4,6,4,2,0,0.3333333333333333,6.25,1,5,0,0,0,0,25,1.4174864196896868,0.11458333333333334,18,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,RSA-4096,clang,O1,rsa4096_riscv_clang_O1.elf,is_prime_mr,00100af6,RSA-4096,34,56,24,8,0,0.14285714285714285,3.6176470588235294,1,18,0,0,0,0,123,0.44116955743667213,0.05420528817587641,126,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,RSA-4096,clang,O1,rsa4096_riscv_clang_O1.elf,pow_mod,00100c3c,RSA-4096,7,11,6,2,0,0.18181818181818182,5.857142857142857,1,6,0,0,0,0,41,0.8950369714900754,0.07733516483516485,42,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,RSA-4096,clang,O1,rsa4096_riscv_clang_O1.elf,mul_mod,00100c9e,RSA-4096,1,1,2,0,0,0.0,11.0,0,2,0,0,0,0,11,1.5209232415156282,0.07407407407407407,8,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,RSA-4096,clang,O1,rsa4096_riscv_clang_O1.elf,__umodti3,00100cbc,RSA-4096,69,106,39,11,0,0.10377358490566038,3.782608695652174,4,66,0,0,0,0,261,0.354627715007312,0.10587881547146699,146,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,Non-Crypto,clang,O2,rsa4096_riscv_clang_O2.elf,FUN_00100680,00100680,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,1.8874004757140457,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,Non-Crypto,clang,O2,rsa4096_riscv_clang_O2.elf,FUN_00100690,00100690,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,1.8540671423807122,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,Non-Crypto,clang,O2,rsa4096_riscv_clang_O2.elf,FUN_001006a0,001006a0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,1.8874004757140457,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,Non-Crypto,clang,O2,rsa4096_riscv_clang_O2.elf,FUN_001006b0,001006b0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,1.8874004757140457,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,Non-Crypto,clang,O2,rsa4096_riscv_clang_O2.elf,FUN_001006c0,001006c0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,1.8874004757140457,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,Non-Crypto,clang,O2,rsa4096_riscv_clang_O2.elf,FUN_001006d0,001006d0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,1.8874004757140455,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,Non-Crypto,clang,O2,rsa4096_riscv_clang_O2.elf,_start,001006e0,Non-Crypto,1,3,4,1,0,0.3333333333333333,12.0,0,3,0,0,0,0,12,1.8629858340848982,0.08695652173913043,6,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,Non-Crypto,clang,O2,rsa4096_riscv_clang_O2.elf,_PREINIT_0,00100702,Non-Crypto,1,0,1,0,0,0.0,3.0,1,1,0,0,0,0,3,1.303515793128299,0.2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,Non-Crypto,clang,O2,rsa4096_riscv_clang_O2.elf,deregister_tm_clones,0010070e,Non-Crypto,4,5,3,0,0,0.0,2.5,1,5,0,0,0,0,10,1.0342428686443523,0.08571428571428572,2,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,Non-Crypto,clang,O2,rsa4096_riscv_clang_O2.elf,register_tm_clones,00100730,Non-Crypto,4,5,3,0,0,0.0,3.75,1,5,0,0,0,0,15,0.9466680105992764,0.10515873015873016,8,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,Non-Crypto,clang,O2,rsa4096_riscv_clang_O2.elf,__do_global_dtors_aux,0010075c,Non-Crypto,5,8,5,1,0,0.125,4.0,2,7,0,0,0,0,20,1.5674994275204086,0.06825396825396826,16,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,Non-Crypto,clang,O2,rsa4096_riscv_clang_O2.elf,main,00100798,Non-Crypto,4,13,11,6,0,0.46153846153846156,15.5,1,10,0,0,0,0,62,2.065625269841474,0.1868006993006993,94,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,RSA-4096,clang,O2,rsa4096_riscv_clang_O2.elf,rsa_generate,0010085c,RSA-4096,6,20,16,7,0,0.35,16.666666666666668,0,11,0,0,0,0,100,1.32719760435251,0.12506257822277847,124,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,RSA-4096,clang,O2,rsa4096_riscv_clang_O2.elf,rsa_encrypt,00100994,RSA-4096,1,1,2,0,0,0.0,7.0,0,2,0,0,0,0,7,1.920733809047379,0.1875,8,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,RSA-4096,clang,O2,rsa4096_riscv_clang_O2.elf,rsa_decrypt,001009aa,RSA-4096,1,1,2,0,0,0.0,5.0,0,2,0,0,0,0,5,1.2565514220339902,0.2,6,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,RSA-4096,clang,O2,rsa4096_riscv_clang_O2.elf,gen_prime,001009b8,RSA-4096,5,8,5,1,0,0.125,6.8,1,6,0,0,0,0,34,0.930956597513382,0.060416666666666674,36,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,RSA-4096,clang,O2,rsa4096_riscv_clang_O2.elf,egcd,00100a0c,RSA-4096,4,5,3,1,0,0.2,8.75,1,3,0,0,0,0,35,1.1468858375526763,0.015625,26,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,RSA-4096,clang,O2,rsa4096_riscv_clang_O2.elf,inv_mod,00100a66,RSA-4096,5,7,4,1,0,0.14285714285714285,4.0,1,6,0,0,0,0,20,0.7211581191642348,0.016666666666666666,14,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,RSA-4096,clang,O2,rsa4096_riscv_clang_O2.elf,rand_in_range,00100a98,RSA-4096,4,6,4,2,0,0.3333333333333333,6.25,1,5,0,0,0,0,25,1.42269475302302,0.11458333333333334,18,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,RSA-4096,clang,O2,rsa4096_riscv_clang_O2.elf,is_prime_mr,00100ade,RSA-4096,37,68,33,7,0,0.10294117647058823,4.864864864864865,1,33,0,0,0,0,180,0.8122374463127895,0.059414464785308777,132,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,RSA-4096,clang,O2,rsa4096_riscv_clang_O2.elf,pow_mod,00100d00,RSA-4096,7,11,6,2,0,0.18181818181818182,5.857142857142857,1,6,0,0,0,0,41,0.9115497836908554,0.07733516483516485,42,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,RSA-4096,clang,O2,rsa4096_riscv_clang_O2.elf,mul_mod,00100d62,RSA-4096,1,1,2,0,0,0.0,11.0,0,2,0,0,0,0,11,1.5474125444210465,0.07407407407407407,8,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,RSA-4096,clang,O2,rsa4096_riscv_clang_O2.elf,__umodti3,00100d80,RSA-4096,69,106,39,11,0,0.10377358490566038,3.782608695652174,4,66,0,0,0,0,261,0.35399247648021936,0.10587881547146699,146,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,Non-Crypto,clang,O3,rsa4096_riscv_clang_O3.elf,FUN_00100680,00100680,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,1.8874004757140457,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,Non-Crypto,clang,O3,rsa4096_riscv_clang_O3.elf,FUN_00100690,00100690,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,1.8540671423807122,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,Non-Crypto,clang,O3,rsa4096_riscv_clang_O3.elf,FUN_001006a0,001006a0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,1.8874004757140457,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,Non-Crypto,clang,O3,rsa4096_riscv_clang_O3.elf,FUN_001006b0,001006b0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,1.8874004757140457,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,Non-Crypto,clang,O3,rsa4096_riscv_clang_O3.elf,FUN_001006c0,001006c0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,1.8874004757140457,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,Non-Crypto,clang,O3,rsa4096_riscv_clang_O3.elf,FUN_001006d0,001006d0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,1.8874004757140455,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,Non-Crypto,clang,O3,rsa4096_riscv_clang_O3.elf,_start,001006e0,Non-Crypto,1,3,4,1,0,0.3333333333333333,12.0,0,3,0,0,0,0,12,1.8629858340848982,0.08695652173913043,6,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,Non-Crypto,clang,O3,rsa4096_riscv_clang_O3.elf,_PREINIT_0,00100702,Non-Crypto,1,0,1,0,0,0.0,3.0,1,1,0,0,0,0,3,1.303515793128299,0.2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,Non-Crypto,clang,O3,rsa4096_riscv_clang_O3.elf,deregister_tm_clones,0010070e,Non-Crypto,4,5,3,0,0,0.0,2.5,1,5,0,0,0,0,10,1.0342428686443523,0.08571428571428572,2,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
riscv,Non-Crypto,clang,O3,rsa4096_riscv_clang_O3.elf,register_tm_clones,00100730,Non-Crypto,4,5,3,0,0,0.0,3.75,1,5,0,0,0,0,15,0.9466680105992764,0.10515873015873016,8,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
